run_accession,bioproject_accession,biosample_accession,sample_accession,total_bases,total_spots,published,platform,instrument_model,library_strategy,library_source,organism,center_name,organization_name,institution,geo_loc_name,file_size_mb,source,published_dt,year,is_saudi_submitter,is_pathogen,is_wgs,is_genomic,is_complete_genome
ERR14152208,PRJEB36683,SAMEA117609250,ERX13554846,1240615500.0,8270770.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152218,PRJEB36683,SAMEA117609140,ERX13554856,1239946200.0,8266308.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152226,PRJEB36683,SAMEA117609202,ERX13554864,1214325300.0,8095502.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152228,PRJEB36683,SAMEA117609266,ERX13554866,1239800400.0,8265336.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152237,PRJEB36683,SAMEA117609246,ERX13554875,1218111000.0,8120740.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152240,PRJEB36683,SAMEA117609227,ERX13554878,1218099300.0,8120662.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152243,PRJEB36683,SAMEA117609268,ERX13554881,1286434200.0,8576228.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152253,PRJEB36683,SAMEA117609251,ERX13554891,1271171100.0,8474474.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152264,PRJEB36683,SAMEA117609267,ERX13554902,1245719100.0,8304794.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14161404,PRJEB84127,SAMEA117585138,ERX13563933,1207666200.0,8051108.0,2025-01-20,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Pseudomonas aeruginosa,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-01-20,2025,True,True,True,True,True
ERR14161406,PRJEB84127,SAMEA117585186,ERX13563935,1215817800.0,8105452.0,2025-01-20,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Pseudomonas aeruginosa,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-01-20,2025,True,True,True,True,True
ERR14161422,PRJEB84127,SAMEA117585147,ERX13563951,1216364100.0,8109094.0,2025-01-20,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Pseudomonas aeruginosa,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-01-20,2025,True,True,True,True,True
ERR14161451,PRJEB84127,SAMEA117585146,ERX13563980,1210305000.0,8068700.0,2025-01-20,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Pseudomonas aeruginosa,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-01-20,2025,True,True,True,True,True
ERR14161463,PRJEB84127,SAMEA117585187,ERX13563992,1236725100.0,8244834.0,2025-01-20,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Pseudomonas aeruginosa,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-01-20,2025,True,True,True,True,True
ERR14152190,PRJEB36683,SAMEA117609199,ERX13554828,1212605100.0,8084034.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152187,PRJEB36683,SAMEA117609204,ERX13554825,1211923500.0,8079490.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152184,PRJEB36683,SAMEA117609231,ERX13554822,1220525700.0,8136838.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152182,PRJEB36683,SAMEA117609262,ERX13554820,1245822000.0,8305480.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152094,PRJEB36683,SAMEA117609144,ERX13554732,1231357500.0,8209050.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152100,PRJEB36683,SAMEA117609133,ERX13554738,1241022600.0,8273484.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152103,PRJEB36683,SAMEA117609155,ERX13554741,1240843200.0,8272288.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152106,PRJEB36683,SAMEA117609183,ERX13554744,1245816000.0,8305440.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152108,PRJEB36683,SAMEA117609157,ERX13554746,1227278100.0,8181854.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152113,PRJEB36683,SAMEA117609207,ERX13554751,1222818600.0,8152124.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152116,PRJEB36683,SAMEA117609198,ERX13554754,1207024200.0,8046828.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152124,PRJEB36683,SAMEA117609214,ERX13554762,1218777900.0,8125186.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14294234,PRJEB79567,SAMEA117660129,ERX13695332,585007020.0,132000.0,2025-02-07,OXFORD_NANOPORE,PromethION,WGS,GENOMIC,Salmonella enterica subsp. enterica serovar Enteritidis,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-02-07,2025,True,True,True,True,True
ERR14152126,PRJEB36683,SAMEA117609232,ERX13554764,1216029300.0,8106862.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152129,PRJEB36683,SAMEA117609217,ERX13554767,1219869000.0,8132460.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152133,PRJEB36683,SAMEA117609225,ERX13554771,1219175700.0,8127838.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152137,PRJEB36683,SAMEA117609228,ERX13554775,1224612300.0,8164082.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella quasipneumoniae,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,False,True,True,True
ERR14152139,PRJEB36683,SAMEA117609215,ERX13554777,1235961300.0,8239742.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152150,PRJEB36683,SAMEA117609170,ERX13554788,1202579700.0,8017198.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella variicola,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,False,True,True,True
ERR14152153,PRJEB36683,SAMEA117609179,ERX13554791,1219151400.0,8127676.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152162,PRJEB36683,SAMEA117609138,ERX13554800,1241427900.0,8276186.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella quasipneumoniae,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,False,True,True,True
ERR14152167,PRJEB36683,SAMEA117609131,ERX13554805,1237629600.0,8250864.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14152127,PRJEB36683,SAMEA117609191,ERX13554765,1218705600.0,8124704.0,2025-01-19,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Klebsiella pneumoniae 11227-1,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-01-19,2025,True,True,True,True,True
ERR14057570,PRJEB77573,SAMEA115833797,ERX13460574,13963592405.0,94003769.0,2025-01-01,ILLUMINA,Illumina HiSeq 2500,WGS,GENOMIC,Gallus gallus gallus,University of Nottingham;UoN,University of Nottingham;UoN,University of Nottingham;UoN,Saudi Arabia,,ENA,2025-01-01,2025,False,False,True,True,True
ERR14294235,PRJEB79567,SAMEA117660128,ERX13695333,614834925.0,132000.0,2025-02-07,OXFORD_NANOPORE,PromethION,WGS,GENOMIC,Salmonella enterica subsp. enterica serovar Enteritidis,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-02-07,2025,True,True,True,True,True
ERR14294267,PRJEB79567,SAMEA117660122,ERX13695365,347185826.0,70972.0,2025-02-07,OXFORD_NANOPORE,PromethION,WGS,GENOMIC,Salmonella enterica subsp. enterica serovar Enteritidis,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,,ENA,2025-02-07,2025,True,True,True,True,True
ERR14694689,PRJEB86620,SAMEA117792633,ERX14096102,1233032400.0,8220216.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694693,PRJEB86620,SAMEA117792670,ERX14096106,1205211300.0,8034742.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694696,PRJEB86620,SAMEA117792671,ERX14096109,1232108100.0,8214054.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694700,PRJEB86620,SAMEA117792641,ERX14096113,1214211600.0,8094744.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694702,PRJEB86620,SAMEA117792640,ERX14096115,1207183800.0,8047892.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694703,PRJEB86620,SAMEA117792651,ERX14096116,1214786700.0,8098578.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694707,PRJEB86620,SAMEA117792662,ERX14096120,1213781100.0,8091874.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694711,PRJEB86620,SAMEA117792652,ERX14096124,1229297700.0,8195318.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694718,PRJEB86620,SAMEA117792472,ERX14096166,1239123900.0,8260826.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694721,PRJEB86620,SAMEA117792438,ERX14096169,1200051600.0,8000344.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694726,PRJEB86620,SAMEA117792477,ERX14096174,1200625500.0,8004170.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694730,PRJEB86620,SAMEA117792442,ERX14096178,1228521600.0,8190144.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694733,PRJEB86620,SAMEA117792503,ERX14096181,1202256900.0,8015046.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694736,PRJEB86620,SAMEA117792552,ERX14096184,1204131900.0,8027546.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694737,PRJEB86620,SAMEA117792530,ERX14096185,1200614100.0,8004094.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694738,PRJEB86620,SAMEA117792533,ERX14096186,1235157900.0,8234386.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694748,PRJEB86620,SAMEA117792494,ERX14096196,1200961200.0,8006408.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694683,PRJEB86620,SAMEA117792672,ERX14096096,1232326800.0,8215512.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
ERR14694749,PRJEB86620,SAMEA117792618,ERX14096197,1238162400.0,8254416.0,2025-03-05,DNBSEQ,DNBSEQ-G400,WGS,GENOMIC,Acinetobacter baumannii,King Abdullah University of Science and Technology;KAUST,King Abdullah University of Science and Technology;KAUST,KAUST,Saudi Arabia,,ENA,2025-03-05,2025,True,True,True,True,True
